"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"22.06.2018","82,80","83,30","84,16","82,16","992,80K","-0,24%"
"21.06.2018","83,00","82,64","84,34","81,52","971,49K","0,85%"
"20.06.2018","82,30","81,62","83,36","81,62","546,98K","1,91%"
"19.06.2018","80,76","81,00","82,32","80,20","935,37K","-1,51%"
"18.06.2018","82,00","84,40","85,70","81,60","455,29K","-2,59%"
"15.06.2018","84,18","85,42","85,60","83,72","1,80M","-1,34%"
"14.06.2018","85,32","85,30","85,84","84,40","627,29K","-0,56%"
"13.06.2018","85,80","87,00","87,00","84,90","645,86K","-1,38%"
"12.06.2018","87,00","85,32","87,10","84,30","513,97K","2,18%"
"11.06.2018","85,14","87,48","87,90","85,14","524,17K","-2,54%"
"08.06.2018","87,36","87,00","87,86","86,00","792,95K","-0,16%"
"07.06.2018","87,50","90,00","90,44","86,90","763,06K","-1,13%"
"06.06.2018","88,50","86,78","90,50","86,34","1,80M","2,01%"
"05.06.2018","86,76","84,50","86,76","84,04","941,73K","4,18%"
"04.06.2018","83,28","82,68","84,20","82,22","427,27K","1,59%"
"01.06.2018","81,98","81,50","82,34","80,36","506,85K","0,59%"
"30.05.2018","81,50","81,76","82,98","80,76","2,40M","-0,59%"
"29.05.2018","81,98","85,02","85,10","81,90","966,46K","-4,41%"
"28.05.2018","85,76","85,20","85,76","84,18","223,89K","1,88%"
"25.05.2018","84,18","85,26","85,92","83,26","602,46K","-0,54%"
"24.05.2018","84,64","83,10","85,44","83,10","567,51K","2,37%"
"23.05.2018","82,68","83,00","83,86","81,78","524,14K","-0,67%"
"22.05.2018","83,24","86,00","86,00","83,24","776,50K","-3,43%"
"21.05.2018","86,20","84,20","86,20","83,60","614,23K","2,62%"
"18.05.2018","84,00","86,54","86,70","83,40","404,03K","-2,80%"
"17.05.2018","86,42","83,92","87,86","83,62","719,09K","2,51%"
"16.05.2018","84,30","85,56","86,46","83,96","581,46K","-1,10%"
"15.05.2018","85,24","87,12","87,50","85,16","581,19K","-2,47%"
"14.05.2018","87,40","86,50","87,74","85,14","285,06K","1,04%"
"11.05.2018","86,50","85,24","86,80","84,56","528,12K","1,88%"
"10.05.2018","84,90","86,50","86,52","82,04","1,11M","-1,85%"
"09.05.2018","86,50","82,30","86,70","81,74","892,81K","5,10%"
"08.05.2018","82,30","81,50","82,70","81,50","1,14M","0,98%"
"07.05.2018","81,50","85,22","85,24","81,50","403,95K","-2,72%"
"04.05.2018","83,78","86,20","86,80","83,20","1,06M","-4,01%"
"02.05.2018","87,28","89,92","89,92","87,28","703,71K","-2,70%"
"30.04.2018","89,70","90,20","91,54","89,02","298,02K","-0,18%"
"27.04.2018","89,86","90,00","90,60","89,20","349,96K","-0,11%"
"26.04.2018","89,96","86,40","89,96","85,56","393,76K","3,76%"
"25.04.2018","86,70","87,22","87,64","85,70","571,74K","-0,60%"
"24.04.2018","87,22","88,86","89,44","87,22","868,09K","-1,93%"
"23.04.2018","88,94","88,22","89,50","87,88","340,52K","1,18%"
"20.04.2018","87,90","89,24","90,90","87,90","646,92K","-1,28%"
"19.04.2018","89,04","88,10","89,56","88,10","585,80K","0,66%"
"18.04.2018","88,46","88,00","88,46","87,10","825,24K","0,57%"
"17.04.2018","87,96","91,32","91,66","87,50","953,01K","-3,83%"
"16.04.2018","91,46","91,78","92,00","90,48","285,28K","0,51%"
"13.04.2018","91,00","91,40","92,20","91,00","411,83K","-0,33%"
"12.04.2018","91,30","89,38","91,30","89,22","544,66K","2,10%"
"11.04.2018","89,42","88,80","90,00","87,70","1,05M","0,43%"
"10.04.2018","89,04","93,30","93,30","88,46","1,11M","-1,46%"
"09.04.2018","90,36","92,78","93,98","89,52","922,00K","-2,61%"
"06.04.2018","92,78","89,52","93,26","89,06","770,64K","3,64%"
"05.04.2018","89,52","87,00","90,60","87,00","805,78K","4,29%"
"04.04.2018","85,84","87,40","87,90","85,84","788,08K","-1,85%"
"03.04.2018","87,46","84,26","88,78","84,10","1,16M","3,97%"
"29.03.2018","84,12","84,56","84,88","83,32","793,99K","0,62%"
"28.03.2018","83,60","85,78","85,96","82,96","888,88K","-3,04%"
"27.03.2018","86,22","87,00","88,60","86,22","430,95K","-0,90%"
"26.03.2018","87,00","86,34","87,40","85,70","462,91K","1,16%"
"23.03.2018","86,00","87,00","87,32","85,34","1,27M","-2,67%"
"22.03.2018","88,36","90,02","90,36","88,16","597,60K","-2,56%"
"21.03.2018","90,68","86,14","91,18","86,14","1,59M","5,15%"
"20.03.2018","86,24","87,44","88,08","85,60","922,88K","-1,66%"
"19.03.2018","87,70","88,44","89,90","87,70","338,84K","-0,84%"
"16.03.2018","88,44","91,02","91,54","88,26","2,88M","-3,03%"
"15.03.2018","91,20","92,10","92,54","90,90","881,10K","-0,63%"
"14.03.2018","91,78","94,04","94,44","91,78","955,36K","-3,10%"
"13.03.2018","94,72","96,00","96,52","94,20","747,09K","-1,09%"
"12.03.2018","95,76","95,00","96,40","94,04","497,17K","1,87%"
"09.03.2018","94,00","92,10","94,00","90,30","757,91K","2,17%"
"08.03.2018","92,00","94,00","94,00","91,60","686,49K","-2,00%"
"07.03.2018","93,88","92,72","93,88","91,56","1,02M","-0,13%"
"06.03.2018","94,00","93,40","94,50","92,22","687,82K","1,49%"
"05.03.2018","92,62","92,52","95,20","91,62","1,22M","-2,71%"
"02.03.2018","95,20","95,40","96,74","94,12","538,54K","-0,69%"
"01.03.2018","95,86","96,46","97,94","95,50","1,28M","-0,68%"
"28.02.2018","96,52","98,76","99,00","96,26","1,36M","-2,31%"
"27.02.2018","98,80","94,28","102,35","92,22","2,91M","5,22%"
"26.02.2018","93,90","94,20","95,66","93,56","518,00K","0,97%"
"23.02.2018","93,00","93,58","95,06","92,74","897,84K","-0,24%"
"22.02.2018","93,22","94,54","94,54","91,50","1,07M","-2,39%"
"21.02.2018","95,50","95,68","95,68","93,32","649,49K","0,00%"
"20.02.2018","95,50","94,00","95,70","93,22","304,73K","1,62%"
"19.02.2018","93,98","94,10","95,40","93,34","290,02K","-0,23%"
"16.02.2018","94,20","95,46","95,46","93,72","595,34K","-0,08%"
"15.02.2018","94,28","97,16","97,88","94,28","813,77K","-2,96%"
"14.02.2018","97,16","96,90","97,72","96,18","869,74K","0,85%"
"13.02.2018","96,34","95,40","96,50","95,40","770,52K","1,37%"
"12.02.2018","95,04","94,98","96,34","94,52","602,17K","1,65%"
"09.02.2018","93,50","94,54","96,88","93,28","1,45M","-1,60%"
"08.02.2018","95,02","100,45","100,45","94,82","1,58M","-5,64%"
"07.02.2018","100,70","101,40","101,70","98,68","1,37M","1,72%"
"06.02.2018","99,00","99,40","102,80","96,18","2,36M","-5,53%"
"05.02.2018","104,80","103,00","104,80","100,35","1,15M","1,60%"
"02.02.2018","103,15","105,65","106,85","103,15","1,65M","-4,40%"
"01.02.2018","107,90","109,25","109,40","105,45","587,71K","-0,55%"
"31.01.2018","108,50","107,50","109,45","106,25","557,34K","0,60%"
"30.01.2018","107,85","108,50","109,45","106,75","872,23K","-1,37%"
"29.01.2018","109,35","109,00","109,50","108,20","558,68K","-0,09%"
"26.01.2018","109,45","106,60","109,55","105,75","957,03K","3,79%"
"25.01.2018","105,45","110,00","110,00","105,25","1,51M","-5,26%"
"24.01.2018","111,30","113,10","113,10","110,75","524,31K","-1,50%"
"23.01.2018","113,00","112,70","114,20","110,65","949,53K","0,89%"
"22.01.2018","112,00","107,40","112,45","107,35","857,01K","2,94%"
"19.01.2018","108,80","109,40","109,70","107,45","802,14K","0,05%"
"18.01.2018","108,75","110,20","110,50","108,55","625,98K","-1,09%"
"17.01.2018","109,95","109,35","110,90","108,35","808,40K","0,50%"
"16.01.2018","109,40","106,70","109,65","106,00","933,43K","2,53%"
"15.01.2018","106,70","106,50","107,65","106,05","316,16K","-0,74%"
"12.01.2018","107,50","107,50","108,70","106,35","713,34K","0,42%"
"11.01.2018","107,05","107,00","107,80","105,35","786,36K","0,94%"
"10.01.2018","106,05","107,25","107,50","105,20","536,18K","-0,89%"
"09.01.2018","107,00","110,90","111,20","106,65","822,06K","-3,08%"
"08.01.2018","110,40","107,40","110,60","106,70","537,71K","3,52%"
"05.01.2018","106,65","106,50","106,65","105,30","1,01M","-0,33%"
"04.01.2018","107,00","106,90","108,55","105,90","943,06K","1,42%"
"03.01.2018","105,50","106,80","108,60","104,25","908,66K","-0,47%"
"29.12.2017","106,00","109,60","110,30","106,00","516,06K","-3,11%"
"28.12.2017","109,40","112,50","113,00","109,40","413,11K","-3,19%"
"27.12.2017","113,00","111,50","113,65","111,10","283,89K","1,66%"
"22.12.2017","111,15","110,85","111,90","110,50","195,87K","0,27%"
"21.12.2017","110,85","108,25","111,00","108,20","444,56K","2,92%"
"20.12.2017","107,70","109,50","110,00","106,85","347,77K","-1,24%"
"19.12.2017","109,05","108,50","110,35","108,15","468,70K","0,60%"
"18.12.2017","108,40","106,65","108,50","105,95","514,80K","2,07%"
"15.12.2017","106,20","105,05","107,70","104,15","1,47M","-0,05%"
"14.12.2017","106,25","104,95","106,80","104,50","569,92K","1,00%"
"13.12.2017","105,20","105,00","107,25","103,75","631,76K","0,24%"
"12.12.2017","104,95","101,50","105,00","100,25","1,30M","2,49%"
"11.12.2017","102,40","111,35","111,65","102,40","1,01M","-7,79%"
"08.12.2017","111,05","112,65","113,35","110,40","354,88K","-0,58%"
"07.12.2017","111,70","113,65","114,15","110,00","911,78K","-1,97%"
"06.12.2017","113,95","110,90","113,95","108,60","1,09M","2,75%"
"05.12.2017","110,90","108,00","111,75","107,00","547,00K","2,78%"
"04.12.2017","107,90","107,35","111,30","104,95","782,73K","1,12%"
"01.12.2017","106,70","112,00","112,60","106,70","1,17M","-3,70%"
"30.11.2017","110,80","116,40","116,40","110,50","1,50M","-4,48%"
"29.11.2017","116,00","122,00","123,00","115,25","561,32K","-4,61%"
"28.11.2017","121,60","122,75","123,30","118,55","511,30K","-0,73%"
"27.11.2017","122,50","119,50","123,85","119,00","562,14K","2,81%"
"24.11.2017","119,15","122,05","123,35","118,85","334,89K","-2,73%"
"23.11.2017","122,50","119,00","122,75","119,00","311,71K","2,04%"
"22.11.2017","120,05","120,95","121,40","118,30","552,15K","-0,46%"
"21.11.2017","120,60","121,85","122,35","120,35","422,36K","-0,66%"
"20.11.2017","121,40","119,95","121,95","118,65","547,01K","0,71%"
"17.11.2017","120,55","115,90","120,55","115,75","476,96K","3,97%"
"16.11.2017","115,95","122,70","123,35","115,85","1,22M","-4,96%"
"15.11.2017","122,00","126,00","126,20","120,70","516,52K","-4,01%"
"14.11.2017","127,10","124,80","127,10","124,70","556,92K","2,75%"
"13.11.2017","123,70","124,00","124,90","122,10","540,35K","-0,08%"
"10.11.2017","123,80","122,95","125,40","122,55","544,63K","0,98%"
"09.11.2017","122,60","123,50","126,30","122,60","716,17K","-0,53%"
"08.11.2017","123,25","124,75","125,00","121,90","639,65K","-0,64%"
"07.11.2017","124,05","126,00","127,90","123,70","1,06M","-1,55%"
"06.11.2017","126,00","129,30","129,90","125,30","618,42K","-2,10%"
"03.11.2017","128,70","129,20","129,85","127,30","469,34K","-0,31%"
"02.11.2017","129,10","128,50","131,30","128,50","807,36K","0,31%"
"31.10.2017","128,70","130,70","130,95","128,15","660,89K","-1,91%"
"30.10.2017","131,20","129,80","132,25","129,70","432,77K","1,20%"
"27.10.2017","129,65","127,50","130,60","127,30","560,57K","2,17%"
"26.10.2017","126,90","125,40","127,05","125,35","519,85K","1,44%"
"25.10.2017","125,10","123,45","125,90","123,30","696,36K","1,46%"
"24.10.2017","123,30","123,70","123,85","121,75","760,32K","-0,32%"
"23.10.2017","123,70","122,20","124,70","122,05","737,04K","1,64%"
"20.10.2017","121,70","122,40","123,05","119,50","776,40K","0,75%"
"19.10.2017","120,80","124,90","125,35","120,80","1,38M","-7,08%"
"18.10.2017","130,00","131,00","132,20","129,90","1,05M","-0,38%"
"17.10.2017","130,50","131,30","131,80","129,95","789,49K","-0,38%"
"16.10.2017","131,00","132,10","132,40","128,85","590,78K","-0,76%"
"13.10.2017","132,00","130,70","132,00","130,40","415,40K","0,92%"
"12.10.2017","130,80","134,45","134,45","130,15","619,78K","-2,39%"
"11.10.2017","134,00","133,20","134,30","132,20","1,03M","0,83%"
"10.10.2017","132,90","132,00","132,90","130,80","681,22K","1,45%"
"09.10.2017","131,00","132,00","132,30","129,50","644,27K","-0,38%"
"06.10.2017","131,50","126,80","131,75","126,75","1,02M","3,54%"
"05.10.2017","127,00","124,70","127,60","123,85","376,86K","1,84%"
"04.10.2017","124,70","126,00","127,40","124,15","338,52K","-0,87%"
"03.10.2017","125,80","125,60","128,35","125,40","561,79K","0,36%"
"02.10.2017","125,35","122,10","125,80","122,10","495,24K","3,00%"
"29.09.2017","121,70","121,50","123,10","120,30","489,71K","0,16%"
"28.09.2017","121,50","122,70","123,30","120,55","613,59K","-0,94%"
"27.09.2017","122,65","122,75","123,20","121,20","473,15K","0,45%"
"26.09.2017","122,10","120,15","124,05","119,85","876,38K","1,62%"
"25.09.2017","120,15","120,30","122,20","119,00","334,26K","-0,12%"
"22.09.2017","120,30","119,50","121,10","117,55","1,11M","-0,04%"
"21.09.2017","120,35","126,25","126,70","120,25","865,42K","-4,64%"
"20.09.2017","126,20","125,55","126,80","125,30","399,48K","0,80%"
"19.09.2017","125,20","125,25","126,90","125,15","506,70K","-1,46%"
"18.09.2017","127,05","126,75","127,45","126,05","403,41K","0,51%"
"15.09.2017","126,40","126,00","127,65","125,20","1,60M","0,32%"
"14.09.2017","126,00","125,30","126,45","125,00","436,65K","1,08%"
"13.09.2017","124,65","126,50","128,90","124,50","859,90K","-1,27%"
"12.09.2017","126,25","126,00","126,30","124,95","852,07K","0,20%"
"11.09.2017","126,00","120,00","126,45","119,60","997,70K","5,44%"
"08.09.2017","119,50","118,65","119,75","118,10","502,22K","0,59%"
"07.09.2017","118,80","118,50","119,95","117,30","670,14K","0,17%"
"06.09.2017","118,60","117,00","118,60","117,00","944,74K","1,37%"
"05.09.2017","117,00","117,20","119,75","117,00","381,06K","-0,17%"
"04.09.2017","117,20","117,85","117,85","116,50","346,83K","-1,35%"
"01.09.2017","118,80","117,45","119,45","117,25","511,03K","0,76%"
"31.08.2017","117,90","118,50","119,60","117,35","560,44K","-0,67%"
"30.08.2017","118,70","118,35","120,00","117,75","644,72K","0,68%"
"29.08.2017","117,90","119,25","120,85","115,55","1,10M","-1,63%"
"28.08.2017","119,85","115,05","120,85","115,05","947,52K","3,99%"
"25.08.2017","115,25","115,00","116,90","114,95","839,22K","1,05%"
"24.08.2017","114,05","109,15","114,50","109,15","2,23M","4,83%"
"23.08.2017","108,80","107,75","109,10","107,35","567,73K","1,02%"
"22.08.2017","107,70","107,60","108,50","107,00","511,07K","-0,28%"
"21.08.2017","108,00","108,00","109,20","107,30","611,98K","-0,32%"
"18.08.2017","108,35","105,35","108,55","105,35","417,98K","2,60%"
"17.08.2017","105,60","107,60","108,55","105,60","508,45K","-2,00%"
"16.08.2017","107,75","106,70","109,45","106,55","650,61K","1,03%"
"14.08.2017","106,65","106,70","107,40","105,35","295,08K","0,38%"
"11.08.2017","106,25","106,45","107,00","106,00","474,34K","-0,70%"
"10.08.2017","107,00","107,35","107,80","106,50","537,10K","-0,74%"
"09.08.2017","107,80","108,00","108,10","106,45","504,26K","-0,19%"
"08.08.2017","108,00","105,55","108,00","105,35","598,53K","2,37%"
"07.08.2017","105,50","106,20","107,00","105,15","394,32K","-0,61%"
"04.08.2017","106,15","106,95","107,70","105,85","302,78K","-0,42%"
"03.08.2017","106,60","107,05","107,45","105,80","554,58K","0,05%"
"02.08.2017","106,55","107,90","108,15","106,15","338,12K","-0,84%"
"01.08.2017","107,45","106,85","107,45","105,80","547,35K","1,03%"
"31.07.2017","106,35","106,50","108,90","106,00","929,85K","-0,19%"
"28.07.2017","106,55","105,10","106,70","105,10","359,39K","1,04%"
"27.07.2017","105,45","108,80","108,85","105,15","453,56K","-2,54%"
"26.07.2017","108,20","106,00","109,25","105,10","580,32K","2,03%"
"25.07.2017","106,05","106,15","106,75","104,60","1,16M","0,14%"
"24.07.2017","105,90","107,20","107,20","104,50","1,11M","-0,42%"
"21.07.2017","106,35","109,50","110,20","106,20","1,06M","-3,23%"
"20.07.2017","109,90","110,70","111,90","109,35","903,59K","-0,99%"
"19.07.2017","111,00","112,30","112,75","110,20","806,64K","-0,85%"
"18.07.2017","111,95","113,00","113,80","111,05","577,26K","-0,40%"
"17.07.2017","112,40","113,50","114,15","111,30","589,43K","-0,53%"
"14.07.2017","113,00","111,50","113,20","110,10","504,32K","1,03%"
"13.07.2017","111,85","111,10","111,85","109,70","617,12K","-0,93%"
"12.07.2017","112,90","110,00","113,95","110,00","646,22K","2,40%"
"11.07.2017","110,25","112,00","112,95","110,25","505,53K","-1,12%"
"10.07.2017","111,50","111,60","112,80","110,60","466,86K","0,77%"
"07.07.2017","110,65","111,00","112,20","110,20","487,78K","-0,32%"
"06.07.2017","111,00","113,60","113,60","109,60","691,41K","-1,99%"
"05.07.2017","113,25","111,00","113,25","110,75","531,83K","2,63%"
"04.07.2017","110,35","111,00","111,45","109,55","487,15K","-0,90%"
"03.07.2017","111,35","112,60","112,60","110,20","335,58K","-0,49%"
"30.06.2017","111,90","114,40","114,95","111,90","753,40K","-2,70%"
"29.06.2017","115,00","112,75","115,00","112,45","820,96K","2,86%"
"28.06.2017","111,80","113,50","113,80","111,65","451,97K","-1,50%"
"27.06.2017","113,50","116,00","116,95","112,40","1,05M","-2,99%"
"26.06.2017","117,00","119,05","119,85","117,00","516,66K","-0,64%"
"23.06.2017","117,75","117,40","119,30","117,20","1,37M","-0,13%"
"22.06.2017","117,90","119,00","119,95","116,55","1,02M","-2,28%"
"21.06.2017","120,65","116,95","120,70","115,25","1,07M","1,90%"
"20.06.2017","118,40","117,80","118,75","117,15","1,19M","1,67%"
"19.06.2017","116,45","115,00","117,75","114,10","615,96K","1,93%"
"16.06.2017","114,25","112,05","114,55","111,00","1,94M","0,71%"
"14.06.2017","113,45","110,80","113,50","110,70","1,02M","2,35%"
"13.06.2017","110,85","111,05","111,80","108,90","753,86K","-0,14%"
"12.06.2017","111,00","111,60","112,65","110,20","884,57K","-0,22%"
"09.06.2017","111,25","111,55","113,25","110,75","626,25K","-0,27%"
"08.06.2017","111,55","110,50","112,80","108,70","1,22M","1,83%"
"07.06.2017","109,55","108,90","111,65","108,60","1,41M","1,44%"
"06.06.2017","108,00","104,55","109,00","103,90","847,62K","3,30%"
"05.06.2017","104,55","105,75","105,90","103,20","428,81K","-1,13%"
"02.06.2017","105,75","105,50","107,00","104,65","638,69K","1,10%"
"01.06.2017","104,60","106,00","106,85","104,10","761,38K","-1,46%"
"31.05.2017","106,15","108,00","109,30","106,15","3,54M","-1,62%"
"30.05.2017","107,90","105,90","108,35","104,35","745,67K","1,89%"
"29.05.2017","105,90","105,50","106,75","105,30","332,38K","0,76%"
"26.05.2017","105,10","108,50","108,50","105,10","913,98K","-3,13%"
"25.05.2017","108,50","106,35","109,25","106,25","1,02M","2,46%"
"24.05.2017","105,90","106,00","106,90","104,55","1,22M","-0,14%"
"23.05.2017","106,05","110,30","110,35","106,05","1,12M","-4,37%"
"22.05.2017","110,90","111,00","112,15","108,15","931,55K","0,77%"
"19.05.2017","110,05","110,00","111,00","106,65","1,11M","0,32%"
"18.05.2017","109,70","106,00","109,70","105,30","1,35M","3,05%"
"17.05.2017","106,45","109,30","110,40","106,40","1,25M","-4,01%"
"16.05.2017","110,90","115,50","115,50","108,70","1,83M","-4,23%"
"15.05.2017","115,80","115,70","115,80","113,70","529,95K","1,58%"
"12.05.2017","114,00","114,65","115,15","113,10","575,14K","0,44%"
"11.05.2017","113,50","117,85","118,95","112,95","1,35M","-3,77%"
"10.05.2017","117,95","117,80","118,50","117,00","886,01K","-0,38%"
"09.05.2017","118,40","121,00","121,05","117,50","913,43K","-1,50%"
"08.05.2017","120,20","119,25","121,05","117,60","627,08K","1,43%"
"05.05.2017","118,50","116,00","118,80","115,60","794,08K","0,64%"
"04.05.2017","117,75","116,65","120,40","116,55","1,06M","0,94%"
"02.05.2017","116,65","115,45","118,55","115,45","1,07M","0,56%"
"28.04.2017","116,00","117,00","117,40","115,45","760,19K","0,09%"
"27.04.2017","115,90","120,70","120,90","115,80","1,27M","-4,65%"
"26.04.2017","121,55","120,00","122,85","118,60","1,56M","1,29%"
"25.04.2017","120,00","118,30","120,00","117,60","1,14M","1,69%"
"24.04.2017","118,00","113,20","118,20","113,20","1,01M","4,33%"
"21.04.2017","113,10","112,10","113,60","112,10","927,54K","0,98%"
"20.04.2017","112,00","111,00","112,85","111,00","771,70K","0,45%"
"19.04.2017","111,50","112,00","112,35","111,35","953,98K","0,00%"
"18.04.2017","111,50","110,50","112,35","110,45","1,29M","1,27%"
"13.04.2017","110,10","108,00","110,65","107,40","1,09M","2,37%"
"12.04.2017","107,55","106,45","108,15","106,25","1,27M","1,03%"
"11.04.2017","106,45","104,50","106,90","104,50","834,95K","2,36%"
"10.04.2017","104,00","103,55","105,65","102,80","565,15K","0,10%"
